v1/crew/seats/data/6/d/actuators/11/bite,gA==,0,False,1750775752.9453666,0.29170680046081543
v1/crew/seats/data/6/d/ttlIndication,9Q==,0,False,1750775752.9463804,0.0010137557983398438
v1/crew/seats/data/6/d/seatPosition,Ag==,0,False,1750775752.9463804,0.0
v1/crew/seats/data/6/d/motionStatus,Aw==,0,False,1750775752.9463804,0.0
v1/crew/seats/data/6/d/actuators/13/bite,gA==,0,False,1750775752.9474015,0.0010211467742919922
v1/crew/seats/data/6/d/operatingStatus,AQ==,0,False,1750775752.9920516,0.04465007781982422
v1/crew/seats/data/6/d/actuators/12/bite,gA==,0,False,1750775752.9935617,0.0015101432800292969
v1/crew/seats/data/6/d/actuators/11/online,9Q==,0,False,1750775752.9935617,0.0
v1/crew/seats/data/6/d/actuators/13/online,9Q==,0,False,1750775752.9935617,0.0
v1/crew/seats/data/6/d/actuators/12/online,9Q==,0,False,1750775752.9945743,0.001012563705444336
v1/crew/seats/data/6/d/actuators/11/bite,gA==,0,False,1750775754.0032325,1.0086581707000732
v1/crew/seats/data/6/d/ttlIndication,9Q==,0,False,1750775754.0032325,0.0
v1/crew/seats/data/6/d/actuators/13/bite,gA==,0,False,1750775754.0066016,0.0033690929412841797
v1/crew/seats/data/6/d/motionStatus,Aw==,0,False,1750775754.0066016,0.0
v1/crew/seats/data/6/d/seatPosition,Ag==,0,False,1750775754.0081089,0.0015072822570800781
v1/crew/seats/data/6/d/actuators/13/online,9Q==,0,False,1750775754.0465846,0.038475751876831055
v1/crew/seats/data/6/d/actuators/12/online,9Q==,0,False,1750775754.047596,0.0010113716125488281
v1/crew/seats/data/6/d/operatingStatus,AQ==,0,False,1750775754.047596,0.0
v1/crew/seats/data/6/d/actuators/12/bite,gA==,0,False,1750775754.047596,0.0
v1/crew/seats/data/6/d/actuators/11/online,9Q==,0,False,1750775754.047596,0.0
v1/crew/seats/data/6/d/actuators/11/bite,gA==,0,False,1750775755.056572,1.0089759826660156
v1/crew/seats/data/6/d/ttlIndication,9Q==,0,False,1750775755.058136,0.00156402587890625
v1/crew/seats/data/6/d/seatPosition,Ag==,0,False,1750775755.058136,0.0
v1/crew/seats/data/6/d/motionStatus,Aw==,0,False,1750775755.058136,0.0
v1/crew/seats/data/6/d/actuators/13/bite,gA==,0,False,1750775755.058136,0.0
v1/crew/seats/data/6/d/actuators/13/online,9Q==,0,False,1750775755.101701,0.04356503486633301
v1/crew/seats/data/6/d/actuators/12/online,9Q==,0,False,1750775755.101701,0.0
v1/crew/seats/data/6/d/operatingStatus,AQ==,0,False,1750775755.101701,0.0
v1/crew/seats/data/6/d/actuators/12/bite,gA==,0,False,1750775755.102712,0.001010894775390625
v1/crew/seats/data/6/d/actuators/11/online,9Q==,0,False,1750775755.102712,0.0
v1/crew/seats/data/6/d/actuators/12/online,9Q==,0,False,1750775756.1141372,1.011425256729126
v1/crew/seats/data/6/d/actuators/11/bite,gA==,0,False,1750775756.1146512,0.0005140304565429688
v1/crew/seats/data/6/d/operatingStatus,AQ==,0,False,1750775756.1146512,0.0
v1/crew/seats/data/6/d/ttlIndication,9Q==,0,False,1750775756.1146512,0.0
v1/crew/seats/data/6/d/actuators/13/bite,gA==,0,False,1750775756.1156545,0.001003265380859375
v1/crew/seats/data/6/d/motionStatus,Aw==,0,False,1750775756.1579912,0.04233670234680176
v1/crew/seats/data/6/d/seatPosition,Ag==,0,False,1750775756.159002,0.001010894775390625
v1/crew/seats/data/6/d/actuators/12/bite,gA==,0,False,1750775756.159002,0.0
v1/crew/seats/data/6/d/actuators/11/online,9Q==,0,False,1750775756.159002,0.0
v1/crew/seats/data/6/d/actuators/13/online,9Q==,0,False,1750775756.160619,0.0016169548034667969
v1/crew/seats/data/6/d/actuators/11/bite,gA==,0,False,1750775756.1641026,0.0034835338592529297
v1/crew/seats/data/6/d/ttlIndication,9Q==,0,False,1750775756.1641026,0.0
v1/crew/seats/data/6/d/seatPosition,Ag==,0,False,1750775756.1641026,0.0
v1/crew/seats/data/6/d/motionStatus,Aw==,0,False,1750775756.165116,0.0010135173797607422
v1/crew/seats/data/6/d/actuators/13/bite,gA==,0,False,1750775756.1703641,0.005248069763183594
v1/crew/seats/data/6/d/actuators/11/online,9Q==,0,False,1750775756.1715229,0.0011587142944335938
v1/crew/seats/data/6/d/actuators/12/bite,gA==,0,False,1750775756.1715229,0.0
v1/crew/seats/data/6/d/operatingStatus,AQ==,0,False,1750775756.172539,0.0010161399841308594
v1/crew/seats/data/6/d/actuators/13/online,9Q==,0,False,1750775756.1730547,0.0005156993865966797
v1/crew/seats/data/6/d/actuators/12/online,9Q==,0,False,1750775756.2081845,0.03512978553771973
v1/crew/seats/data/6/d/actuators/11/bite,gA==,0,False,1750775757.2173145,1.0091300010681152
v1/crew/seats/data/6/d/ttlIndication,9Q==,0,False,1750775757.218862,0.0015475749969482422
v1/crew/seats/data/6/d/seatPosition,Ag==,0,False,1750775757.218862,0.0
v1/crew/seats/data/6/d/motionStatus,Aw==,0,False,1750775757.218862,0.0
v1/crew/seats/data/6/d/actuators/13/bite,gA==,0,False,1750775757.220373,0.0015108585357666016
v1/crew/seats/data/6/d/operatingStatus,AQ==,0,False,1750775757.2610672,0.040694236755371094
v1/crew/seats/data/6/d/actuators/12/bite,gA==,0,False,1750775757.2620745,0.0010073184967041016
v1/crew/seats/data/6/d/actuators/11/online,9Q==,0,False,1750775757.2620745,0.0
v1/crew/seats/data/6/d/actuators/13/online,9Q==,0,False,1750775757.2620745,0.0
v1/crew/seats/data/6/d/actuators/12/online,9Q==,0,False,1750775757.263117,0.0010426044464111328
v1/crew/seats/data/6/d/actuators/11/bite,gA==,0,False,1750775758.2867687,1.0236515998840332
v1/crew/seats/data/6/d/ttlIndication,9Q==,0,False,1750775758.2882757,0.0015070438385009766
v1/crew/seats/data/6/d/seatPosition,Ag==,0,False,1750775758.2882757,0.0
v1/crew/seats/data/6/d/actuators/13/online,9Q==,0,False,1750775758.2882757,0.0
v1/crew/seats/data/6/d/actuators/12/online,9Q==,0,False,1750775758.2882757,0.0
v1/crew/seats/data/6/d/actuators/12/bite,gA==,0,False,1750775758.3345072,0.04623150825500488
v1/crew/seats/data/6/d/actuators/11/online,9Q==,0,False,1750775758.3345072,0.0
v1/crew/seats/data/6/d/motionStatus,Aw==,0,False,1750775758.3345072,0.0
v1/crew/seats/data/6/d/actuators/13/bite,gA==,0,False,1750775758.3345072,0.0
v1/crew/seats/data/6/d/operatingStatus,AQ==,0,False,1750775758.3345072,0.0
v1/crew/seats/data/6/d/actuators/11/bite,gA==,0,False,1750775759.3276832,0.9931759834289551
v1/crew/seats/data/6/d/ttlIndication,9Q==,0,False,1750775759.3276832,0.0
v1/crew/seats/data/6/d/seatPosition,Ag==,0,False,1750775759.3285463,0.0008630752563476562
v1/crew/seats/data/6/d/motionStatus,Aw==,0,False,1750775759.3285463,0.0
v1/crew/seats/data/6/d/actuators/13/bite,gA==,0,False,1750775759.3285463,0.0
v1/crew/seats/data/6/d/operatingStatus,AQ==,0,False,1750775759.3737106,0.04516434669494629
v1/crew/seats/data/6/d/actuators/12/bite,gA==,0,False,1750775759.3737106,0.0
v1/crew/seats/data/6/d/actuators/11/online,9Q==,0,False,1750775759.3749712,0.001260519027709961
v1/crew/seats/data/6/d/actuators/13/online,9Q==,0,False,1750775759.3753684,0.0003972053527832031
v1/crew/seats/data/6/d/actuators/12/online,9Q==,0,False,1750775759.3753684,0.0
v1/crew/seats/data/6/d/actuators/11/bite,gA==,0,False,1750775760.3869178,1.011549472808838
